WHO_REGION,COUNTRY_NAME,COUNTRY_CODE,ISO_YEAR,ISO_WEEK,ISO_START_DATE,SEX,AGEGROUP,AGEGROUP_NUM,DAILY_CASES,DAILY_CASES_DEATHS,DETAILED_CASES,DETAILED_CASES_DEATHS,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DEATHS_CONFIRMED,DETAILED_CASES_PROBABLE,DETAILED_CASES_DEATHS_PROBABLE,DETAILED_CASES_HOSPITALISED,DETAILED_CASES_HW,DETAILED_CASES_DEATHS_HW,DETAILED_CASES_DISCHARGED,PERSONS_TESTED,PERSONS_TESTED_PCR,DAILY_DS,DETAILED_CASES_DS,DETAILED_CASES_DEATHS_DS,DETAILED_CASES_HOSPITALISED_DS,DETAILED_CASES_HW_DS,TEST_DS,LASTUPDATED_UTC,,ra,sum,sum_d
WPR,China,CHN,2021,51,2021-12-19T16:00:00.000Z,All,All,0,947,1,897,,891,,6,,897,8,0,469,146448291,146448291,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-01-30T20:58:25.000Z,,1.769799366,130625,5699
WPR,China,CHN,2021,52,2021-12-26T16:00:00.000Z,All,All,0,1676,0,1390,,1390,,0,,1390,20,0,420,158708690,158708690,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-01-30T20:58:25.000Z,,0.955250597,132301,5699
WPR,China,CHN,2022,1,2022-01-02T16:00:00.000Z,All,All,0,1601,0,1113,,1110,,3,,1113,16,0,833,199397413,199397413,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-01-30T20:58:25.000Z,,1.149281699,133902,5699
WPR,China,CHN,2022,2,2022-01-09T16:00:00.000Z,All,All,0,1840,1,1319,,1311,,8,,1319,18,0,1221,261560743,261560743,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-01-30T20:58:25.000Z,,0.718478261,135742,5700
WPR,China,CHN,2022,3,2022-01-16T16:00:00.000Z,All,All,0,1322,0,580,,573,,7,,580,3,0,1313,221496355,221496355,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-01-30T20:58:25.000Z,,1.312405446,137064,5700
WPR,China,CHN,2022,4,2022-01-23T16:00:00.000Z,All,All,0,1735,0,417,,413,,4,,417,1,0,1230,236565895,236565895,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-02-11T20:44:36.000Z,,1.029971182,138799,5700
WPR,China,CHN,2022,5,2022-01-30T16:00:00.000Z,All,All,0,1787,0,347,,346,,1,,347,8,0,788,124424959,124424959,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-02-11T20:44:36.000Z,,4.236709569,140586,5700
WPR,China,CHN,2022,6,2022-02-06T16:00:00.000Z,All,All,0,7571,6,597,,595,,2,,597,2,0,692,205771861,205771861,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,3.47761194,148157,5706
WPR,China,CHN,2022,7,2022-02-13T16:00:00.000Z,All,All,0,26329,58,840,,837,,3,,840,4,0,511,238433555,238433555,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,3.811272741,174486,5764
WPR,China,CHN,2022,8,2022-02-20T16:00:00.000Z,All,All,0,100347,302,1481,,1475,,6,,1481,16,0,445,268515157,268515157,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,2.964941652,274833,6066
WPR,China,CHN,2022,9,2022-02-27T16:00:00.000Z,All,All,0,297523,1197,1882,,1869,,13,,1882,13,0,786,277662502,277662502,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,0.587235273,572356,7263
WPR,China,CHN,2022,10,2022-03-06T16:00:00.000Z,All,All,0,174716,1955,5712,,5707,,5,,5712,58,0,1013,464769602,464769602,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,0.521989972,747072,9218
WPR,China,CHN,2022,11,2022-03-13T16:00:00.000Z,All,All,0,91200,1921,15338,2,15324,2,14,0,15338,292,0,2465,783621353,783621353,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,0.514934211,838272,11139
WPR,China,CHN,2022,12,2022-03-20T16:00:00.000Z,All,All,0,46962,1453,12308,,12289,,19,,12308,335,0,5932,764634769,764634769,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,0.719560496,885234,12592
WPR,China,CHN,2022,13,2022-03-27T16:00:00.000Z,All,All,0,33792,960,11645,,11628,,17,,11645,264,0,13649,810224681,810224681,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-04-22T20:27:02.000Z,,0.666400331,919026,13552
WPR,China,CHN,2022,14,2022-04-03T16:00:00.000Z,All,All,0,22519,645,9462,,9434,,28,,9462,278,0,12763,,,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,,2022-05-24T20:26:08.000Z,,1.279941383,941545,14197
WPR,China,CHN,2022,15,2022-04-10T16:00:00.000Z,All,All,0,28823,405,19463,4,19458,4,5,0,19463,293,0,12863,,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,2022-05-24T20:26:08.000Z,,1.343475696,970368,14602
WPR,China,CHN,2022,16,2022-04-17T16:00:00.000Z,All,All,0,38723,215,18301,121,18299,121,2,0,18301,245,0,17973,,,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,2022-05-24T20:26:08.000Z,,2.117320456,1009091,14817
WPR,China,CHN,2022,17,2022-04-24T16:00:00.000Z,All,All,0,81989,416,14118,316,14118,316,0,0,14118,96,0,22807,993758654,993758654,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-05-24T20:26:08.000Z,,2.451158082,1091080,15233
WPR,China,CHN,2022,18,2022-05-01T16:00:00.000Z,All,All,0,200968,192,2588,93,2588,93,0,0,2588,44,0,13932,1215543019,1215543019,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-05-24T20:26:08.000Z,,1.940114844,1292048,15425
WPR,China,CHN,2022,19,2022-05-08T16:00:00.000Z,All,All,0,389901,193,1915,28,1915,28,0,0,1915,16,0,4962,1132805668,1132805668,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.393404993,1681949,15618
WPR,China,CHN,2022,20,2022-05-15T16:00:00.000Z,All,All,0,543290,317,1377,10,1377,10,0,0,1377,17,0,2753,1092033195,1092033195,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-06-20T20:28:36.000Z,,1.06088277,2225239,15935
WPR,China,CHN,2022,21,2022-05-22T16:00:00.000Z,All,All,0,576367,578,722,3,717,3,5,0,722,8,0,2241,1106448196,1106448196,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-06-20T20:28:36.000Z,,0.916832504,2801606,16513
WPR,China,CHN,2022,22,2022-05-29T16:00:00.000Z,All,All,0,528432,910,292,,292,,0,,292,6,0,1861,1080392277,1080392277,DAILY,WEEKLY_V2,,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-06-20T20:28:36.000Z,,0.948364217,3330038,17423
WPR,China,CHN,2022,23,2022-06-05T16:00:00.000Z,All,All,0,501146,1201,541,541,541,541,0,0,541,7,0,834,1053420024,1053420024,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-06-27T20:31:25.000Z,,0.810943318,3831184,18624
WPR,China,CHN,2022,24,2022-06-12T16:00:00.000Z,All,All,0,406401,1044,399,399,399,399,0,0,399,4,0,445,952314139,952314139,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,2022-06-27T20:31:25.000Z,,0.821666285,4237585,19668
WPR,China,CHN,2022,25,2022-06-19T16:00:00.000Z,All,All,0,333926,1076,,,,,,,,,,,,,DAILY,,,,,,2022-06-29T20:26:38.000Z,,0.809898001,4571511,20744
WPR,China,CHN,2022,26,2022-06-26T16:00:00.000Z,All,All,0,270446,755,,,,,,,,,,,,,DAILY,,,,,,2022-07-04T20:25:05.000Z,,0,4841957,21499
WPR,Japan,JPN,2020,1,2019-12-29T16:00:00.000Z,All,All,0,0,0,,,,,,,,,,,,,DAILY,,,,,,2021-06-08T01:32:07.000Z,,,0,21499
WPR,Japan,JPN,2020,2,2020-01-05T16:00:00.000Z,All,All,0,0,0,,,,,,,,,,,,,DAILY,,,,,,2021-06-08T01:32:07.000Z,,,0,21499
WPR,Japan,JPN,2020,3,2020-01-12T16:00:00.000Z,All,All,0,1,0,1,,1,,,,1,,,,,,DAILY,WEEKLY_V2,,CRF,,,2022-05-30T06:07:42.000Z,,2,1,21499
WPR,Japan,JPN,2020,4,2020-01-19T16:00:00.000Z,All,All,0,2,0,3,,3,,,,3,,,,,,DAILY,WEEKLY_V2,,CRF,,,2022-05-30T06:07:42.000Z,,6,3,21499
WPR,Japan,JPN,2020,5,2020-01-26T16:00:00.000Z,All,All,0,12,0,8,,8,,,,8,,,,,,DAILY,WEEKLY_V2,,CRF,,,2022-05-30T06:07:42.000Z,,0.833333333,15,21499
WPR,Japan,JPN,2020,6,2020-02-02T16:00:00.000Z,All,All,0,10,0,3,,3,,,,4,,,,46,46,DAILY,WEEKLY_V2,,CRF,,OWID,2022-05-30T06:07:42.000Z,,2.7,25,21499
WPR,Japan,JPN,2020,7,2020-02-09T16:00:00.000Z,All,All,0,27,1,15,1,15,1,,0,16,,,,236,236,DAILY,WEEKLY_V2,CRF,CRF,,OWID,2022-05-30T06:07:42.000Z,,2.962962963,52,21500
WPR,Japan,JPN,2020,8,2020-02-16T16:00:00.000Z,All,All,0,80,0,77,,77,,,,18,,,,12924,12924,DAILY,WEEKLY_V2,,CRF,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.3375,132,21500
WPR,Japan,JPN,2020,9,2020-02-23T16:00:00.000Z,All,All,0,107,5,112,3,112,3,,0,14,,,,871,871,DAILY,WEEKLY_V2,CRF,CRF,,OWID,2022-05-30T06:07:42.000Z,,2.018691589,239,21505
WPR,Japan,JPN,2020,10,2020-03-01T16:00:00.000Z,All,All,0,216,0,236,,236,,,,3,,,,53487,53487,DAILY,WEEKLY_V2,,CRF,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.50462963,455,21505
WPR,Japan,JPN,2020,11,2020-03-08T16:00:00.000Z,All,All,0,325,16,319,,319,,,,,,,,4782,4782,DAILY,WEEKLY_V2,,,,OWID,2022-05-30T06:07:42.000Z,,0.818461538,780,21521
WPR,Japan,JPN,2020,12,2020-03-15T16:00:00.000Z,All,All,0,266,18,271,,271,,,,1,,,,6083,6083,DAILY,WEEKLY_V2,,CRF,,OWID,2022-05-30T06:07:42.000Z,,2.432330827,1046,21539
WPR,Japan,JPN,2020,13,2020-03-22T16:00:00.000Z,All,All,0,647,12,783,,783,,,,,,,,8285,8285,DAILY,WEEKLY_V2,,,,OWID,2022-05-30T06:07:42.000Z,,2.438948995,1693,21551
WPR,Japan,JPN,2020,14,2020-03-29T16:00:00.000Z,All,All,0,1578,18,1909,,1909,,,,,,,,13874,13874,DAILY,WEEKLY_V2,,,,OWID,2022-05-30T06:07:42.000Z,,2.203422053,3271,21569
WPR,Japan,JPN,2020,15,2020-04-05T16:00:00.000Z,All,All,0,3477,28,3479,1,3479,1,,0,,,,,222581,222581,DAILY,WEEKLY_V2,CRF,,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.039114179,6748,21597
WPR,Japan,JPN,2020,16,2020-04-12T16:00:00.000Z,All,All,0,3613,63,3469,1,3469,1,,0,,,,,31631,31631,DAILY,WEEKLY_V2,CRF,,,OWID,2022-05-30T06:07:42.000Z,,0.780791586,10361,21660
WPR,Japan,JPN,2020,17,2020-04-19T16:00:00.000Z,All,All,0,2821,187,2659,4,2659,4,,0,,,,,29695,29695,DAILY,WEEKLY_V2,CRF,,,OWID,2022-05-30T06:07:42.000Z,,0.587380362,13182,21847
WPR,Japan,JPN,2020,18,2020-04-26T16:00:00.000Z,All,All,0,1657,144,1645,2,1645,2,,0,,,,,29506,29506,DAILY,WEEKLY_V2,CRF,,,OWID,2022-05-30T06:07:42.000Z,,0.547978274,14839,21991
WPR,Japan,JPN,2020,19,2020-05-03T16:00:00.000Z,All,All,0,908,121,773,8,773,8,,,12324,,,16790,198726,198726,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,0.592511013,15747,22112
WPR,Japan,JPN,2020,20,2020-05-10T16:00:00.000Z,All,All,0,538,131,439,128,439,128,,,31626,,,73948,34637,34637,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.492565056,16285,22243
WPR,Japan,JPN,2020,21,2020-05-17T16:00:00.000Z,All,All,0,265,76,244,81,244,81,,,18237,,,89848,24966,24966,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.135849057,16550,22319
WPR,Japan,JPN,2020,22,2020-05-24T16:00:00.000Z,All,All,0,301,71,290,62,290,62,,,11274,,,98373,21409,21409,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.96345515,16851,22390
WPR,Japan,JPN,2020,23,2020-05-31T16:00:00.000Z,All,All,0,290,25,276,24,276,24,,,8127,,,103403,204440,204440,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,0.993103448,17141,22415
WPR,Japan,JPN,2020,24,2020-06-07T16:00:00.000Z,All,All,0,288,9,290,9,290,9,,,6200,,,107002,28010,28010,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.510416667,17429,22424
WPR,Japan,JPN,2020,25,2020-06-14T16:00:00.000Z,All,All,0,435,28,380,28,380,28,,,5170,,,110440,27710,27710,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.209195402,17864,22452
WPR,Japan,JPN,2020,26,2020-06-21T16:00:00.000Z,All,All,0,526,18,559,18,559,18,,,5213,,,113271,28336,28336,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,2.152091255,18390,22470
WPR,Japan,JPN,2020,27,2020-06-28T16:00:00.000Z,All,All,0,1132,6,1273,5,1273,5,,,8039,,,116640,34534,34534,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.749116608,19522,22476
WPR,Japan,JPN,2020,28,2020-07-05T16:00:00.000Z,All,All,0,1980,5,2114,5,2114,5,,,14162,,,122089,454433,454433,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.585858586,21502,22481
WPR,Japan,JPN,2020,29,2020-07-12T16:00:00.000Z,All,All,0,3140,3,3372,3,3372,3,,,23157,,,131817,73154,73154,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.50955414,24642,22484
WPR,Japan,JPN,2020,30,2020-07-19T16:00:00.000Z,All,All,0,4740,11,5177,11,5177,11,,,37723,,,146892,71750,71750,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.541561181,29382,22495
WPR,Japan,JPN,2020,31,2020-07-26T16:00:00.000Z,All,All,0,7307,15,8541,16,8541,16,,,58686,,,171750,118183,118183,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.381415081,36689,22510
WPR,Japan,JPN,2020,32,2020-08-02T16:00:00.000Z,All,All,0,10094,29,9607,35,9607,35,,,84298,,,209194,685520,685520,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,0.785714286,46783,22539
WPR,Japan,JPN,2020,33,2020-08-09T16:00:00.000Z,All,All,0,7931,48,7267,52,7267,52,,,92756,,,260489,160651,160651,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.886773421,54714,22587
WPR,Japan,JPN,2020,34,2020-08-16T16:00:00.000Z,All,All,0,7033,88,6544,82,6544,82,,,83397,,,319648,136958,136958,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.78444476,61747,22675
WPR,Japan,JPN,2020,35,2020-08-23T16:00:00.000Z,All,All,0,5517,88,5271,98,5271,98,,,71409,,,372545,122277,122277,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.753126699,67264,22763
WPR,Japan,JPN,2020,36,2020-08-30T16:00:00.000Z,All,All,0,4155,93,3920,84,3920,84,,,58991,,,417312,118336,118336,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.914320096,71419,22856
WPR,Japan,JPN,2020,37,2020-09-06T16:00:00.000Z,All,All,0,3799,82,3725,79,3725,79,,,48482,,,453176,574387,574387,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,0.905238221,75218,22938
WPR,Japan,JPN,2020,38,2020-09-13T16:00:00.000Z,All,All,0,3439,61,3443,58,3443,58,,,43314,,,482945,120524,120524,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.881942425,78657,22999
WPR,Japan,JPN,2020,39,2020-09-20T16:00:00.000Z,All,All,0,3033,45,2997,48,2997,48,,,39801,,,507522,95708,95708,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.203099242,81690,23044
WPR,Japan,JPN,2020,40,2020-09-27T16:00:00.000Z,All,All,0,3649,52,3502,51,3502,51,,,37345,,,533800,201031,201031,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,0.979172376,85339,23096
WPR,Japan,JPN,2020,41,2020-10-04T16:00:00.000Z,All,All,0,3573,30,3580,30,3580,30,,,36462,,,558506,625605,625605,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.047858942,88912,23126
WPR,Japan,JPN,2020,42,2020-10-11T16:00:00.000Z,All,All,0,3744,43,3682,45,3682,45,,,36543,,,583905,121357,121357,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.035790598,92656,23169
WPR,Japan,JPN,2020,43,2020-10-18T16:00:00.000Z,All,All,0,3878,41,3948,44,3948,44,,,36481,,,610153,124486,124486,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.189272821,96534,23210
WPR,Japan,JPN,2020,44,2020-10-25T16:00:00.000Z,All,All,0,4612,55,4810,56,4810,56,,,41175,,,635469,131278,131278,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.287944493,101146,23265
WPR,Japan,JPN,2020,45,2020-11-01T16:00:00.000Z,All,All,0,5940,46,6364,44,6364,44,,,50644,,,662490,890833,890833,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.614646465,107086,23311
WPR,Japan,JPN,2020,46,2020-11-08T16:00:00.000Z,All,All,0,9591,71,10062,67,10062,67,,,72727,,,698564,164064,164064,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.407778125,116677,23382
WPR,Japan,JPN,2020,47,2020-11-15T16:00:00.000Z,All,All,0,13502,91,14330,96,14330,96,,,104427,,,750167,217266,217266,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.071989335,130179,23473
WPR,Japan,JPN,2020,48,2020-11-22T16:00:00.000Z,All,All,0,14474,132,14374,138,14374,138,,,135335,,,818716,214652,214652,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.067085809,144653,23605
WPR,Japan,JPN,2020,49,2020-11-29T16:00:00.000Z,All,All,0,15445,209,15304,216,15304,216,,,150650,,,908788,243753,243753,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.112916802,160098,23814
WPR,Japan,JPN,2020,50,2020-12-06T16:00:00.000Z,All,All,0,17189,247,17615,250,17615,250,,,165312,,,1004743,1440422,1440422,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,2022-05-30T06:07:42.000Z,,1.081680144,177287,24061
WPR,Japan,JPN,2020,51,2020-12-13T16:00:00.000Z,All,All,0,18593,311,18547,315,18547,315,,,180774,,,1113052,312069,312069,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.152691873,195880,24372
WPR,Japan,JPN,2020,52,2020-12-20T16:00:00.000Z,All,All,0,21432,340,22110,352,22110,352,,,199986,,,1229770,327431,327431,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.103116835,217312,24712
WPR,Japan,JPN,2020,53,2020-12-27T16:00:00.000Z,All,All,0,23642,335,23834,347,23834,347,,,248207,,,1344823,213986,213986,DAILY,WEEKLY_V2,WEEKLY_V2,WEEKLY_V2,,OWID,2022-05-30T06:07:42.000Z,,1.684332967,240954,25047
WPR,Japan,JPN,2021,1,2021-01-03T16:00:00.000Z,All,All,0,39821,448,,,,,,,,,,,451302,451302,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.042691042,280775,25495
WPR,Japan,JPN,2021,2,2021-01-10T16:00:00.000Z,All,All,0,41521,450,,,,,,,,,,,420313,420313,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.92399027,322296,25945
WPR,Japan,JPN,2021,3,2021-01-17T16:00:00.000Z,All,All,0,38365,573,,,,,,,,,,,513832,513832,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.679812329,360661,26518
WPR,Japan,JPN,2021,4,2021-01-24T16:00:00.000Z,All,All,0,26081,635,,,,,,,,,,,443925,443925,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.640044477,386742,27153
WPR,Japan,JPN,2021,5,2021-01-31T16:00:00.000Z,All,All,0,16693,684,,,,,,,,,,,379466,379466,DAILY,,,,,OWID,2021-06-12T00:54:22.000Z,,0.661175343,403435,27837
WPR,Japan,JPN,2021,6,2021-02-07T16:00:00.000Z,All,All,0,11037,574,,,,,,,,,,,336455,336455,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.90921446,414472,28411
WPR,Japan,JPN,2021,7,2021-02-14T16:00:00.000Z,All,All,0,10035,505,,,,,,,,,,,355129,355129,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.72077728,424507,28916
WPR,Japan,JPN,2021,8,2021-02-21T16:00:00.000Z,All,All,0,7233,443,,,,,,,,,,,293275,293275,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.997649661,431740,29359
WPR,Japan,JPN,2021,9,2021-02-28T16:00:00.000Z,All,All,0,7216,367,,,,,,,,,,,332058,332058,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.097145233,438956,29726
WPR,Japan,JPN,2021,10,2021-03-07T16:00:00.000Z,All,All,0,7917,333,,,,,,,,,,,329280,329280,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.10711128,446873,30059
WPR,Japan,JPN,2021,11,2021-03-14T16:00:00.000Z,All,All,0,8765,252,,,,,,,,,,,356420,356420,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.279064461,455638,30311
WPR,Japan,JPN,2021,12,2021-03-21T16:00:00.000Z,All,All,0,11211,219,,,,,,,,,,,352577,352577,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.42877531,466849,30530
WPR,Japan,JPN,2021,13,2021-03-28T16:00:00.000Z,All,All,0,16018,190,,,,,,,,,,,365676,365676,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.282057685,482867,30720
WPR,Japan,JPN,2021,14,2021-04-04T16:00:00.000Z,All,All,0,20536,161,,,,,,,,,,,373675,373675,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.286813401,503403,30881
WPR,Japan,JPN,2021,15,2021-04-11T16:00:00.000Z,All,All,0,26426,240,,,,,,,,,,,452000,452000,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.222735185,529829,31121
WPR,Japan,JPN,2021,16,2021-04-18T16:00:00.000Z,All,All,0,32312,291,,,,,,,,,,,533725,533725,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.085788562,562141,31412
WPR,Japan,JPN,2021,17,2021-04-25T16:00:00.000Z,All,All,0,35084,383,,,,,,,,,,,494034,494034,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.020465169,597225,31795
WPR,Japan,JPN,2021,18,2021-05-02T16:00:00.000Z,All,All,0,35802,527,,,,,,,,,,,450700,450700,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,1.255823697,633027,32322
WPR,Japan,JPN,2021,19,2021-05-09T16:00:00.000Z,All,All,0,44961,640,,,,,,,,,,,639782,639782,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.807055003,677988,32962
WPR,Japan,JPN,2021,20,2021-05-16T16:00:00.000Z,All,All,0,36286,773,,,,,,,,,,,647289,647289,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.755112164,714274,33735
WPR,Japan,JPN,2021,21,2021-05-23T16:00:00.000Z,All,All,0,27400,684,,,,,,,,,,,571038,571038,DAILY,,,,,OWID,2021-06-08T01:32:07.000Z,,0.680620438,741674,34419
WPR,Japan,JPN,2021,22,2021-05-30T16:00:00.000Z,All,All,0,18649,603,,,,,,,,,,,583013,583013,DAILY,,,,,OWID,2021-06-12T00:54:22.000Z,,0.723845783,760323,35022
WPR,Japan,JPN,2021,23,2021-06-06T16:00:00.000Z,All,All,0,13499,510,,,,,,,,,,,451409,451409,DAILY,,,,,OWID,2021-06-16T20:43:44.000Z,,0.753981776,773822,35532
