Date,PlotID,Depth_relative,Temperature,Volumetric_water_content
8/14/2016,412,Deep,28.88622,0.03549108
8/14/2016,211,Deep,28.86958,0.0410476
8/14/2016,611,Deep,28.83974,0.05786039
8/14/2016,511,Deep,28.76741,0.04633338
8/14/2016,621,Deep,28.64798,0.04988421
8/14/2016,521,Deep,28.6436,0.06251913
8/14/2016,121,Deep,28.61223,0.04429656
8/14/2016,121,Shallow,28.55275,0.09731116
8/14/2016,321,Deep,28.5511,0.06814648
8/14/2016,111,Deep,28.5078,0.04401059
8/14/2016,411,Deep,28.48281,0.06131886
8/14/2016,421,Shallow,28.48109,0.04907123
8/14/2016,521,Shallow,28.46852,0.1057677
8/14/2016,422,Deep,28.46508,0.03887719
8/14/2016,112,Deep,28.35633,0.05480018
8/14/2016,612,Deep,28.29816,0.03015514
8/14/2016,522,Deep,28.27885,0.05052585
8/14/2016,212,Deep,28.245,0.05529472
8/14/2016,512,Deep,28.15768,0.02829082
8/14/2016,622,Deep,28.07609,0.05102734
8/14/2016,222,Deep,27.8825,0.0548689
8/14/2016,312,Deep,27.4548,0.05031595
8/14/2016,122,Deep,27.31552,0.06896004
8/13/2016,131,Shallow,34.31538,0.03200441
8/13/2016,531,Shallow,33.61937,0.0440762
8/13/2016,232,Shallow,33.39667,0.03455273
8/13/2016,432,Shallow,33.2,0.03397933
8/13/2016,431,Shallow,33.10931,0.009470239
8/13/2016,331,Shallow,33.08706,0.03454677
8/13/2016,631,Shallow,32.7855,0.04830779
8/13/2016,632,Shallow,32.73413,0.03106688
8/13/2016,132,Shallow,32.66677,0.0402944
8/13/2016,332,Shallow,32.52251,0.03717596
8/13/2016,532,Shallow,32.20047,0.03673313
8/13/2016,231,Shallow,31.96333,0.03628803
8/13/2016,531,Deep,31.27853,0.03163326
8/13/2016,131,Deep,31.14603,0.03313322
8/13/2016,112,Shallow,31.06391,0.08696905
8/13/2016,331,Deep,31.04508,0.04206895
8/13/2016,431,Deep,31.03548,0.03467964
8/13/2016,231,Deep,30.88708,0.02674344
8/13/2016,332,Deep,30.85034,0.03533453
8/13/2016,632,Deep,30.71745,0.04961556
8/13/2016,631,Deep,30.5574,0.03395881
8/13/2016,232,Deep,30.44375,0.03363264
8/13/2016,221,Shallow,30.42958,0.09337093
8/13/2016,122,Shallow,30.41731,0.08417744
8/13/2016,432,Deep,30.38806,0.03189851
8/13/2016,611,Shallow,30.35224,0.07066516
8/13/2016,421,Deep,30.23973,0.08052711
8/13/2016,111,Shallow,30.2098,0.06097615
8/13/2016,212,Shallow,30.125,0.07661474
8/13/2016,511,Shallow,30.12451,0.07041706
8/13/2016,412,Shallow,30.12098,0.08725268
8/13/2016,211,Shallow,30.08917,0.06758746
8/13/2016,612,Shallow,30.01212,0.07854826
8/13/2016,622,Shallow,30.01108,0.07056428
8/13/2016,621,Shallow,30.00105,0.08570401
8/13/2016,322,Shallow,29.947,0.08192524
8/13/2016,422,Shallow,29.93313,0.08517255
8/13/2016,411,Shallow,29.72978,0.08214735
8/13/2016,532,Deep,29.54021,0.04332538
8/13/2016,132,Deep,29.49322,0.08552956
8/13/2016,311,Shallow,29.43735,0.08146124
8/13/2016,522,Shallow,29.39764,0.07286927
8/13/2016,222,Shallow,29.23417,0.07856549
8/13/2016,512,Shallow,29.23015,0.06321732
8/13/2016,312,Shallow,29.22852,0.07589011
8/13/2016,221,Deep,29.09708,0.04508087
8/13/2016,322,Deep,29.06135,0.0451527
8/13/2016,412,Deep,29.03504,0.0352416
8/13/2016,211,Deep,28.99042,0.0406347
8/13/2016,311,Deep,28.98477,0.03541058
8/13/2016,321,Shallow,28.97716,0.09020722
8/13/2016,611,Deep,28.95583,0.05756451
8/13/2016,511,Deep,28.87319,0.04604162
8/13/2016,521,Deep,28.8093,0.06226045
8/13/2016,621,Deep,28.7805,0.0492368
8/13/2016,121,Deep,28.74688,0.04372458
8/13/2016,321,Deep,28.66043,0.06764382
8/13/2016,111,Deep,28.62359,0.04381124
8/13/2016,422,Deep,28.60847,0.03862877
8/13/2016,411,Deep,28.58631,0.06098127
8/13/2016,421,Shallow,28.53641,0.04869882
8/13/2016,112,Deep,28.50522,0.05493926
8/13/2016,522,Deep,28.4077,0.05027398
8/13/2016,612,Deep,28.38082,0.03013499
8/13/2016,212,Deep,28.34917,0.05490046
8/13/2016,121,Shallow,28.33347,0.101755
8/13/2016,521,Shallow,28.29921,0.1102657
8/13/2016,512,Deep,28.27081,0.02830432
8/13/2016,622,Deep,28.14132,0.05062575
8/13/2016,222,Deep,27.99333,0.05550202
8/13/2016,312,Deep,27.58803,0.05029595
8/13/2016,122,Deep,27.4507,0.06846237
8/12/2016,131,Shallow,34.4134,0.03325871
8/12/2016,232,Shallow,33.88042,0.03473367
8/12/2016,531,Shallow,33.8439,0.04466334
8/12/2016,431,Shallow,33.56895,0.01026818
8/12/2016,432,Shallow,33.53189,0.0340562
8/12/2016,331,Shallow,33.50293,0.03494184
8/12/2016,332,Shallow,33.13367,0.03727716
8/12/2016,631,Shallow,33.11827,0.04836009
8/12/2016,632,Shallow,33.10675,0.03129515
8/12/2016,132,Shallow,32.97756,0.04102692
8/12/2016,532,Shallow,32.84059,0.03801273
8/12/2016,231,Shallow,32.76875,0.03726175
8/12/2016,112,Shallow,31.41404,0.09319234
8/12/2016,531,Deep,31.2494,0.03146614
8/12/2016,131,Deep,31.0681,0.0328623
8/12/2016,332,Deep,31.03541,0.0352679
8/12/2016,221,Shallow,30.95458,0.09639328
8/12/2016,331,Deep,30.92844,0.04189729
8/12/2016,431,Deep,30.90318,0.03450004
8/12/2016,231,Deep,30.8175,0.02655398
8/12/2016,111,Shallow,30.81455,0.06327653
8/12/2016,122,Shallow,30.75796,0.0872129
8/12/2016,511,Shallow,30.72591,0.07510336
8/12/2016,611,Shallow,30.64047,0.0736267
8/12/2016,612,Shallow,30.56607,0.08275333
8/12/2016,212,Shallow,30.53083,0.08014787
8/12/2016,322,Shallow,30.52336,0.08525825
8/12/2016,631,Deep,30.50666,0.03379563
8/12/2016,422,Shallow,30.4892,0.088122
8/12/2016,211,Shallow,30.46667,0.0716534
8/12/2016,632,Deep,30.46329,0.0494127
8/12/2016,412,Shallow,30.45626,0.09100644
8/12/2016,411,Shallow,30.41879,0.08595789
8/12/2016,622,Shallow,30.37635,0.07326625
8/12/2016,621,Shallow,30.28474,0.08814126
8/12/2016,232,Deep,30.23083,0.0333347
8/12/2016,421,Deep,30.14005,0.08271648
8/12/2016,432,Deep,30.06621,0.03174846
8/12/2016,522,Shallow,30.04956,0.0766463
8/12/2016,311,Shallow,30.0065,0.08642601
8/12/2016,532,Deep,29.7115,0.04317976
8/12/2016,312,Shallow,29.6814,0.07987888
8/12/2016,222,Shallow,29.67792,0.08312521
8/12/2016,512,Shallow,29.64508,0.06757107
8/12/2016,132,Deep,29.6173,0.08532073
8/12/2016,321,Shallow,29.46193,0.09347589
8/12/2016,211,Deep,29.24333,0.0400641
8/12/2016,322,Deep,29.23724,0.04493614
8/12/2016,221,Deep,29.23417,0.0443732
8/12/2016,611,Deep,29.12923,0.05722631
8/12/2016,311,Deep,29.1078,0.03503628
8/12/2016,511,Deep,29.03762,0.04567162
8/12/2016,412,Deep,29.02484,0.03480474
8/12/2016,121,Shallow,28.97008,0.1062954
8/12/2016,121,Deep,28.96979,0.04305099
8/12/2016,421,Shallow,28.95309,0.04821065
8/12/2016,521,Deep,28.90524,0.06174286
8/12/2016,621,Deep,28.83418,0.04835046
8/12/2016,521,Shallow,28.81588,0.1151098
8/12/2016,111,Deep,28.77195,0.04347126
8/12/2016,321,Deep,28.74345,0.06706851
8/12/2016,522,Deep,28.72157,0.04990455
8/12/2016,411,Deep,28.70502,0.06050383
8/12/2016,612,Deep,28.68684,0.03003214
8/12/2016,422,Deep,28.65399,0.03815815
8/12/2016,512,Deep,28.5803,0.02830881
8/12/2016,212,Deep,28.50958,0.05433
8/12/2016,112,Deep,28.48548,0.05496094
8/12/2016,622,Deep,28.38403,0.05016785
8/12/2016,222,Deep,28.29625,0.05596375
8/12/2016,312,Deep,27.8828,0.05019298
8/12/2016,122,Deep,27.7444,0.06778868
8/11/2016,131,Shallow,32.99277,0.0337623
8/11/2016,531,Shallow,32.92304,0.04449903
8/11/2016,431,Shallow,32.84315,0.01070042
8/11/2016,331,Shallow,32.59089,0.03488874
8/11/2016,232,Shallow,32.54542,0.03438047
8/11/2016,332,Shallow,32.53247,0.03721123
8/11/2016,132,Shallow,32.52984,0.04149941
8/11/2016,432,Shallow,32.26324,0.03366779
8/11/2016,532,Shallow,32.14148,0.03885595
8/11/2016,631,Shallow,31.8256,0.04772713
8/11/2016,231,Shallow,31.66375,0.03786136
8/11/2016,632,Shallow,31.65077,0.03071186
8/11/2016,332,Deep,31.14979,0.03518267
8/11/2016,531,Deep,31.11576,0.03137352
8/11/2016,112,Shallow,30.70153,0.09839915
8/11/2016,331,Deep,30.68491,0.04178487
8/11/2016,131,Deep,30.64641,0.03262859
8/11/2016,431,Deep,30.61858,0.03435739
8/11/2016,231,Deep,30.6125,0.02640529
8/11/2016,611,Shallow,30.51852,0.07608353
8/11/2016,122,Shallow,30.44441,0.08951131
8/11/2016,212,Shallow,30.42625,0.08346006
8/11/2016,631,Deep,30.33979,0.03370743
8/11/2016,221,Shallow,30.3075,0.09911126
8/11/2016,612,Shallow,30.22162,0.08635889
8/11/2016,412,Shallow,30.21138,0.09465835
8/11/2016,111,Shallow,30.09616,0.06537706
8/11/2016,511,Shallow,30.09352,0.07905867
8/11/2016,632,Deep,30.05977,0.04926748
8/11/2016,211,Shallow,30.05375,0.07499656
8/11/2016,622,Shallow,30.01198,0.07554924
8/11/2016,322,Shallow,29.98303,0.08803143
8/11/2016,621,Shallow,29.96639,0.09053714
8/11/2016,422,Shallow,29.91697,0.0907438
8/11/2016,411,Shallow,29.87284,0.0891457
8/11/2016,232,Deep,29.86708,0.03312222
8/11/2016,432,Deep,29.82894,0.03171506
8/11/2016,522,Shallow,29.76251,0.07995437
8/11/2016,421,Deep,29.75178,0.08440774
8/11/2016,532,Deep,29.6205,0.04306451
8/11/2016,132,Deep,29.55011,0.08525297
8/11/2016,312,Shallow,29.54356,0.08384225
8/11/2016,311,Shallow,29.43261,0.09072822
8/11/2016,222,Shallow,29.34,0.08642277
8/11/2016,322,Deep,29.27384,0.0446389
8/11/2016,512,Shallow,29.27261,0.07137033
8/11/2016,211,Deep,29.26417,0.03928387
8/11/2016,321,Shallow,29.14947,0.09648795
8/11/2016,221,Deep,29.1075,0.04353216
8/11/2016,611,Deep,29.06386,0.05682444
8/11/2016,311,Deep,29.04948,0.03458814
8/11/2016,511,Deep,28.98647,0.04526652
8/11/2016,612,Deep,28.92714,0.02976073
8/11/2016,522,Deep,28.87747,0.04935458
8/11/2016,121,Shallow,28.87138,0.1103909
8/11/2016,521,Shallow,28.85039,0.1198526
8/11/2016,421,Shallow,28.82606,0.04760512
8/11/2016,121,Deep,28.80052,0.04229531
8/11/2016,512,Deep,28.78871,0.02825094
8/11/2016,412,Deep,28.74401,0.03426002
8/11/2016,111,Deep,28.69957,0.04312229
8/11/2016,521,Deep,28.66035,0.0610302
8/11/2016,321,Deep,28.64586,0.06641506
8/11/2016,621,Deep,28.58479,0.04733565
8/11/2016,411,Deep,28.56278,0.05989172
8/11/2016,622,Deep,28.50166,0.04960503
8/11/2016,222,Deep,28.45042,0.05611291
8/11/2016,212,Deep,28.42625,0.05354187
8/11/2016,422,Deep,28.42454,0.03751022
8/11/2016,112,Deep,28.084,0.05499171
8/11/2016,312,Deep,27.9818,0.04988394
8/11/2016,122,Deep,27.78927,0.06700325
8/10/2016,332,Shallow,33.66176,0.03742602
8/10/2016,531,Shallow,33.28905,0.04470948
8/10/2016,132,Shallow,33.18593,0.04216701
8/10/2016,431,Shallow,33.13023,0.01125759
8/10/2016,331,Shallow,32.93966,0.03522138
8/10/2016,532,Shallow,32.92156,0.04013076
8/10/2016,131,Shallow,32.80235,0.03450959
8/10/2016,232,Shallow,32.69292,0.0345193
8/10/2016,432,Shallow,32.53753,0.03375335
8/10/2016,631,Shallow,32.20528,0.04744667
8/10/2016,231,Shallow,31.87458,0.03894349
8/10/2016,632,Shallow,31.84788,0.0310554
8/10/2016,332,Deep,31.75289,0.03509344
8/10/2016,531,Deep,31.68237,0.03133581
8/10/2016,131,Deep,31.40905,0.03257947
8/10/2016,212,Shallow,31.25417,0.08703259
8/10/2016,231,Deep,31.25083,0.02645258
8/10/2016,431,Deep,31.22339,0.03434285
8/10/2016,331,Deep,31.20888,0.04182503
8/10/2016,611,Shallow,31.19142,0.07844265
8/10/2016,631,Deep,30.97534,0.03368867
8/10/2016,412,Shallow,30.91521,0.09872974
8/10/2016,112,Shallow,30.89019,0.1031279
8/10/2016,122,Shallow,30.8579,0.09142451
8/10/2016,612,Shallow,30.77154,0.08985367
8/10/2016,621,Shallow,30.65475,0.09372846
8/10/2016,632,Deep,30.55484,0.04928484
8/10/2016,322,Shallow,30.54432,0.09089902
8/10/2016,511,Shallow,30.50984,0.08314933
8/10/2016,221,Shallow,30.50667,0.1023516
8/10/2016,532,Deep,30.4869,0.04313634
8/10/2016,211,Shallow,30.48375,0.0777758
8/10/2016,622,Shallow,30.47832,0.07812601
8/10/2016,111,Shallow,30.45799,0.06787187
8/10/2016,432,Deep,30.44904,0.03175857
8/10/2016,522,Shallow,30.38612,0.08323246
8/10/2016,421,Deep,30.37143,0.08606588
8/10/2016,422,Shallow,30.36039,0.0943368
8/10/2016,132,Deep,30.27491,0.08525437
8/10/2016,411,Shallow,30.26429,0.09267944
8/10/2016,232,Deep,30.245,0.03305853
8/10/2016,312,Shallow,30.24471,0.0884956
8/10/2016,222,Shallow,30.07875,0.08918761
8/10/2016,311,Shallow,29.99975,0.09484465
8/10/2016,211,Deep,29.91208,0.03845097
8/10/2016,512,Shallow,29.90775,0.07544952
8/10/2016,321,Shallow,29.85983,0.09999035
8/10/2016,121,Shallow,29.75834,0.11487
8/10/2016,521,Shallow,29.68008,0.1252883
8/10/2016,221,Deep,29.55458,0.04271543
8/10/2016,311,Deep,29.50928,0.03413999
8/10/2016,611,Deep,29.49342,0.05653723
8/10/2016,511,Deep,29.48847,0.04493316
8/10/2016,322,Deep,29.45673,0.04423689
8/10/2016,421,Shallow,29.41825,0.04703614
8/10/2016,121,Deep,29.40697,0.04172684
8/10/2016,522,Deep,29.36331,0.04862383
8/10/2016,612,Deep,29.29926,0.02920961
8/10/2016,521,Deep,29.28135,0.06038071
8/10/2016,412,Deep,29.20385,0.03386088
8/10/2016,321,Deep,29.17515,0.06588745
8/10/2016,621,Deep,29.17441,0.0462505
8/10/2016,111,Deep,29.1314,0.04279828
8/10/2016,512,Deep,29.08488,0.02808105
8/10/2016,411,Deep,29.04727,0.05943508
8/10/2016,422,Deep,28.97543,0.03687466
8/10/2016,212,Deep,28.89667,0.05259328
8/10/2016,222,Deep,28.84,0.05595664
8/10/2016,622,Deep,28.75301,0.04887269
8/10/2016,112,Deep,28.63921,0.05528753
8/10/2016,312,Deep,28.39236,0.04932256
8/10/2016,122,Deep,28.35303,0.06612283
8/9/2016,332,Shallow,33.77465,0.03660871
8/9/2016,531,Shallow,33.45801,0.04410044
8/9/2016,431,Shallow,33.22315,0.01144681
8/9/2016,532,Shallow,33.21361,0.04080069
8/9/2016,232,Shallow,33.0875,0.03425309
8/9/2016,331,Shallow,33.05131,0.03493561
8/9/2016,132,Shallow,32.9908,0.04186788
8/9/2016,131,Shallow,32.84473,0.03480379
8/9/2016,432,Shallow,32.75963,0.03311003
8/9/2016,231,Shallow,32.40958,0.03927596
8/9/2016,631,Shallow,32.33172,0.0461649
8/9/2016,632,Shallow,32.10303,0.031268
8/9/2016,531,Deep,31.32677,0.03111676
8/9/2016,131,Deep,31.30689,0.03230466
8/9/2016,332,Deep,31.24218,0.03466824
8/9/2016,212,Shallow,31.02083,0.09022218
8/9/2016,231,Deep,30.9975,0.02614881
8/9/2016,331,Deep,30.99705,0.04163936
8/9/2016,431,Deep,30.98942,0.0341618
8/9/2016,611,Shallow,30.813,0.0796062
8/9/2016,631,Deep,30.75266,0.03350694
8/9/2016,122,Shallow,30.68219,0.09192186
8/9/2016,612,Shallow,30.64502,0.0928712
8/9/2016,412,Shallow,30.50301,0.1025212
8/9/2016,511,Shallow,30.4883,0.08707768
8/9/2016,112,Shallow,30.45582,0.1068462
8/9/2016,221,Shallow,30.415,0.1052327
8/9/2016,621,Shallow,30.40407,0.0969845
8/9/2016,411,Shallow,30.39875,0.09591954
8/9/2016,522,Shallow,30.39154,0.08556071
8/9/2016,632,Deep,30.3904,0.04908923
8/9/2016,322,Shallow,30.38391,0.09320202
8/9/2016,532,Deep,30.34286,0.04287787
8/9/2016,432,Deep,30.304,0.03170938
8/9/2016,422,Shallow,30.29575,0.09797549
8/9/2016,111,Shallow,30.23517,0.07031517
8/9/2016,211,Shallow,30.20125,0.0795432
8/9/2016,622,Shallow,30.13521,0.08037808
8/9/2016,421,Deep,30.09345,0.08665862
8/9/2016,312,Shallow,30.09177,0.09330144
8/9/2016,132,Deep,30.00693,0.08485935
8/9/2016,232,Deep,29.99083,0.03284762
8/9/2016,222,Shallow,29.94,0.09063961
8/9/2016,512,Shallow,29.92252,0.07947773
8/9/2016,311,Shallow,29.7488,0.09887182
8/9/2016,121,Shallow,29.7176,0.1189289
8/9/2016,321,Shallow,29.61561,0.1034151
8/9/2016,521,Shallow,29.54571,0.1306902
8/9/2016,211,Deep,29.52583,0.03724741
8/9/2016,421,Shallow,29.15782,0.04592677
8/9/2016,221,Deep,29.12917,0.04146053
8/9/2016,511,Deep,29.10072,0.04421995
8/9/2016,121,Deep,29.09259,0.04070506
8/9/2016,611,Deep,29.074,0.05581427
8/9/2016,311,Deep,29.06669,0.03330851
8/9/2016,521,Deep,29.04064,0.05905729
8/9/2016,621,Deep,28.8965,0.04458586
8/9/2016,322,Deep,28.86377,0.04352837
8/9/2016,412,Deep,28.86328,0.03311372
8/9/2016,522,Deep,28.79629,0.04725459
8/9/2016,321,Deep,28.78955,0.06484489
8/9/2016,111,Deep,28.71632,0.04208298
8/9/2016,411,Deep,28.69174,0.05862369
8/9/2016,612,Deep,28.67797,0.0280345
8/9/2016,422,Deep,28.64886,0.03579698
8/9/2016,512,Deep,28.4883,0.02758287
8/9/2016,212,Deep,28.48458,0.05069425
8/9/2016,112,Deep,28.33831,0.05485348
8/9/2016,222,Deep,28.31292,0.05498647
8/9/2016,622,Deep,28.21576,0.04782384
8/9/2016,122,Deep,28.0755,0.06481877
8/9/2016,312,Deep,27.91739,0.0482153
8/8/2016,332,Shallow,32.70182,0.034792
8/8/2016,531,Shallow,32.6912,0.04248266
8/8/2016,532,Shallow,32.58814,0.04067413
8/8/2016,431,Shallow,32.58401,0.01106506
8/8/2016,232,Shallow,32.56875,0.03334237
8/8/2016,331,Shallow,32.44456,0.03368588
8/8/2016,231,Shallow,32.29167,0.03849484
8/8/2016,131,Shallow,32.24331,0.03421987
8/8/2016,432,Shallow,32.2349,0.03157271
8/8/2016,132,Shallow,32.00922,0.04045409
8/8/2016,631,Shallow,31.94456,0.04368706
8/8/2016,632,Shallow,31.73334,0.03082105
8/8/2016,131,Deep,30.60695,0.03186685
8/8/2016,331,Deep,30.30489,0.0413499
8/8/2016,531,Deep,30.2607,0.03066123
8/8/2016,431,Deep,30.24041,0.03393585
8/8/2016,231,Deep,30.20042,0.0258996
8/8/2016,511,Shallow,30.01403,0.09064762
8/8/2016,212,Shallow,30.01375,0.09300546
8/8/2016,332,Deep,29.98038,0.03414452
8/8/2016,631,Deep,29.96787,0.03330635
8/8/2016,411,Shallow,29.84972,0.09807294
8/8/2016,611,Shallow,29.80977,0.07902024
8/8/2016,422,Shallow,29.78115,0.101809
8/8/2016,612,Shallow,29.73166,0.09437307
8/8/2016,432,Deep,29.72209,0.03155272
8/8/2016,122,Shallow,29.72037,0.09030448
8/8/2016,532,Deep,29.7099,0.04250684
8/8/2016,632,Deep,29.69726,0.04888395
8/8/2016,221,Shallow,29.605,0.1074936
8/8/2016,522,Shallow,29.60062,0.08646576
8/8/2016,111,Shallow,29.57723,0.07306097
8/8/2016,112,Shallow,29.56622,0.109122
8/8/2016,322,Shallow,29.55268,0.0935618
8/8/2016,621,Shallow,29.50364,0.1004815
8/8/2016,412,Shallow,29.48149,0.105915
8/8/2016,421,Deep,29.46842,0.08553975
8/8/2016,211,Shallow,29.45292,0.07872091
8/8/2016,622,Shallow,29.41736,0.08223725
8/8/2016,512,Shallow,29.27089,0.08341026
8/8/2016,312,Shallow,29.26788,0.09808054
8/8/2016,232,Deep,29.26542,0.0326622
8/8/2016,222,Shallow,29.26125,0.08979752
8/8/2016,132,Deep,29.24041,0.08428743
8/8/2016,311,Shallow,29.15412,0.102645
8/8/2016,121,Shallow,28.91054,0.1226631
8/8/2016,321,Shallow,28.81656,0.1066944
8/8/2016,521,Shallow,28.71473,0.1359016
8/8/2016,211,Deep,28.30208,0.03571655
8/8/2016,521,Deep,28.21174,0.0571317
8/8/2016,421,Shallow,28.21118,0.04451915
8/8/2016,121,Deep,28.10934,0.0394153
8/8/2016,511,Deep,27.9696,0.04327436
8/8/2016,621,Deep,27.9551,0.04265047
8/8/2016,412,Deep,27.9405,0.03221619
8/8/2016,311,Deep,27.93531,0.03229086
8/8/2016,422,Deep,27.93013,0.03451392
8/8/2016,221,Deep,27.91542,0.03994616
8/8/2016,611,Deep,27.90076,0.05478425
8/8/2016,411,Deep,27.73471,0.05761241
8/8/2016,321,Deep,27.68811,0.0634086
8/8/2016,111,Deep,27.6601,0.04115084
8/8/2016,112,Deep,27.64452,0.05363276
8/8/2016,212,Deep,27.56375,0.04823466
8/8/2016,322,Deep,27.48514,0.04259776
8/8/2016,122,Deep,27.33128,0.06338378
8/8/2016,522,Deep,27.31142,0.04542662
8/8/2016,612,Deep,27.19901,0.02634586
8/8/2016,222,Deep,27.06667,0.05306716
8/8/2016,622,Deep,27.0531,0.04663787
8/8/2016,512,Deep,27.04836,0.02683014
8/8/2016,312,Deep,26.83713,0.04672046
8/7/2016,432,Shallow,30.11559,0.02920527
8/7/2016,231,Shallow,30.01833,0.03638497
8/7/2016,131,Deep,29.96191,0.03169728
8/7/2016,332,Shallow,29.95395,0.03231009
8/7/2016,531,Shallow,29.94118,0.04032969
8/7/2016,232,Shallow,29.93875,0.03172922
8/7/2016,331,Shallow,29.86708,0.03129684
8/7/2016,431,Deep,29.81343,0.03393466
8/7/2016,331,Deep,29.74397,0.04135735
8/7/2016,431,Shallow,29.72409,0.01009889
8/7/2016,532,Shallow,29.68778,0.03984033
8/7/2016,131,Shallow,29.66244,0.03279811
8/7/2016,632,Shallow,29.64654,0.02951213
8/7/2016,231,Deep,29.55,0.02584838
8/7/2016,531,Deep,29.54831,0.03057079
8/7/2016,631,Shallow,29.48695,0.03959277
8/7/2016,632,Deep,29.36152,0.0489446
8/7/2016,132,Shallow,29.35528,0.03868508
8/7/2016,631,Deep,29.34737,0.03324368
8/7/2016,432,Deep,29.31481,0.03157161
8/7/2016,332,Deep,29.00926,0.03394092
8/7/2016,232,Deep,28.90792,0.03261278
8/7/2016,532,Deep,28.85837,0.04229753
8/7/2016,132,Deep,28.65817,0.08430525
8/7/2016,521,Deep,28.00981,0.05538556
8/7/2016,411,Shallow,27.9882,0.09765124
8/7/2016,511,Shallow,27.97841,0.09173133
8/7/2016,422,Deep,27.91296,0.03373356
8/7/2016,121,Deep,27.8706,0.03866434
8/7/2016,421,Shallow,27.86709,0.04372792
8/7/2016,412,Deep,27.85685,0.03177552
8/7/2016,422,Shallow,27.83227,0.1062417
8/7/2016,621,Deep,27.72231,0.04157352
8/7/2016,211,Shallow,27.71958,0.07377315
8/7/2016,311,Deep,27.67345,0.0316794
8/7/2016,611,Deep,27.65443,0.05447697
8/7/2016,212,Shallow,27.64292,0.0946527
8/7/2016,211,Deep,27.63208,0.03463614
8/7/2016,221,Deep,27.62958,0.03908398
8/7/2016,511,Deep,27.61865,0.0428488
8/7/2016,612,Shallow,27.59434,0.09263672
8/7/2016,411,Deep,27.56348,0.05713634
8/7/2016,111,Deep,27.51708,0.04077118
8/7/2016,112,Deep,27.48153,0.05217929
8/7/2016,222,Shallow,27.44667,0.08533337
8/7/2016,221,Shallow,27.41375,0.1083693
8/7/2016,322,Shallow,27.40689,0.08809801
8/7/2016,212,Deep,27.40167,0.04667757
8/7/2016,311,Shallow,27.40093,0.1059632
8/7/2016,421,Deep,27.36641,0.08257134
8/7/2016,321,Deep,27.33902,0.06276831
8/7/2016,322,Deep,27.30026,0.04246166
8/7/2016,522,Shallow,27.28348,0.08565661
8/7/2016,111,Shallow,27.27003,0.07546616
8/7/2016,122,Shallow,27.24449,0.08611288
8/7/2016,621,Shallow,27.2333,0.1032704
8/7/2016,122,Deep,27.20708,0.06268251
8/7/2016,112,Shallow,27.18987,0.1087213
8/7/2016,622,Shallow,27.1671,0.08282206
8/7/2016,121,Shallow,27.14797,0.1264804
8/7/2016,611,Shallow,27.08539,0.07590337
8/7/2016,412,Shallow,27.01206,0.1089165
8/7/2016,522,Deep,26.95311,0.04434682
8/7/2016,612,Deep,26.868,0.02507864
8/7/2016,312,Shallow,26.86719,0.1024696
8/7/2016,512,Shallow,26.85647,0.08393471
8/7/2016,222,Deep,26.82125,0.05049918
8/7/2016,521,Shallow,26.8082,0.1420108
8/7/2016,622,Deep,26.79503,0.04619287
8/7/2016,321,Shallow,26.77954,0.108289
8/7/2016,512,Deep,26.71956,0.02644269
8/7/2016,312,Deep,26.50631,0.04550093
8/6/2016,331,Deep,29.60375,0.04164128
8/6/2016,431,Deep,29.51661,0.03407962
8/6/2016,531,Deep,29.37274,0.03069995
8/6/2016,131,Deep,29.30983,0.03169918
8/6/2016,231,Deep,29.30042,0.02593867
8/6/2016,432,Deep,29.26727,0.03183499
8/6/2016,631,Deep,29.18407,0.03346205
8/6/2016,632,Deep,29.15715,0.04916503
8/6/2016,132,Deep,28.76083,0.08473831
8/6/2016,332,Deep,28.7483,0.03401497
8/6/2016,532,Deep,28.63664,0.04240162
8/6/2016,232,Deep,28.61583,0.03264362
8/6/2016,131,Shallow,28.54351,0.02960037
8/6/2016,231,Shallow,28.37792,0.03267764
8/6/2016,132,Shallow,28.36887,0.03639508
8/6/2016,432,Shallow,28.32341,0.02572803
8/6/2016,531,Shallow,28.31899,0.03817049
8/6/2016,331,Shallow,28.24827,0.02720781
8/6/2016,632,Shallow,28.18231,0.0270827
8/6/2016,532,Shallow,28.15554,0.03758015
8/6/2016,232,Shallow,28.15,0.02940512
8/6/2016,332,Shallow,28.14731,0.02854661
8/6/2016,431,Shallow,28.09508,0.008741265
8/6/2016,631,Shallow,28.04775,0.03312984
8/6/2016,511,Shallow,27.66287,0.08765037
8/6/2016,411,Shallow,27.59319,0.08923842
8/6/2016,422,Deep,27.54642,0.03311056
8/6/2016,422,Shallow,27.51456,0.1050855
8/6/2016,221,Shallow,27.39542,0.1022028
8/6/2016,612,Shallow,27.39146,0.08542427
8/6/2016,212,Shallow,27.36833,0.08809634
8/6/2016,211,Shallow,27.35833,0.06466453
8/6/2016,111,Shallow,27.301,0.07540298
8/6/2016,521,Deep,27.29759,0.05374445
8/6/2016,122,Shallow,27.28999,0.07925763
8/6/2016,412,Deep,27.26956,0.03130659
8/6/2016,322,Deep,27.26645,0.04249877
8/6/2016,112,Shallow,27.21524,0.1000241
8/6/2016,421,Deep,27.20675,0.07478853
8/6/2016,611,Deep,27.20648,0.05403687
8/6/2016,122,Deep,27.17152,0.0622658
8/6/2016,421,Shallow,27.16571,0.04295099
8/6/2016,221,Deep,27.14292,0.03845845
8/6/2016,322,Shallow,27.12776,0.07491841
